,metric,trainset,holdout,5-fold,model,selection,embed_selector
319,bal-acc,0.7022068095838587,0.6473518284993695,0.582051282051282,sgd,embed_lgbm,lgbm
320,acc,0.8293650793650794,0.75,0.7180392156862746,sgd,embed_linear,linear
321,auroc,0.9316519546027743,0.8534047919293821,0.8033397435897436,sgd,embed_linear,linear
322,sens,0.8293190416141236,0.7498738965952081,0.7178846153846153,sgd,embed_linear,linear
323,spec,0.8278688524590164,0.7459016393442623,0.7049999999999998,sgd,embed_linear,linear
324,ppv,0.8372093023255814,0.7596899224806202,0.7292048031928092,sgd,embed_linear,linear
325,npv,0.8211382113821138,0.7398373983739838,0.7219047619047619,sgd,embed_linear,linear
326,f1,0.8292333149476007,0.7498069498069498,0.7156345744705915,sgd,embed_linear,linear
327,bal-acc,0.8293190416141236,0.7498738965952081,0.7178846153846153,sgd,embed_linear,linear
328,acc,0.7857142857142857,0.7579365079365079,0.7341960784313726,sgd,wrap,none
329,auroc,0.7735182849936948,0.8159520807061791,0.7997692307692309,sgd,wrap,none
330,sens,0.7786885245901639,0.75,0.7292692307692308,sgd,wrap,none
331,spec,0.5573770491803278,0.5,0.5970000000000001,sgd,wrap,none
332,ppv,0.7065217391304348,0.680628272251309,0.69392717452214,sgd,wrap,none
333,npv,1.0,1.0,0.8449328449328449,sgd,wrap,none
334,f1,0.7719074756956085,0.7383177570093458,0.7245193924242986,sgd,wrap,none
335,bal-acc,0.7786885245901639,0.75,0.7292692307692308,sgd,wrap,none
