,metric,trainset,holdout,5-fold,model,selection,embed_selector
150,f1,1.0,1.0,1.0,lgbm,embed_lgbm,lgbm
151,bal-acc,1.0,1.0,1.0,lgbm,embed_lgbm,lgbm
152,acc,1.0,1.0,1.0,lgbm,embed_linear,linear
153,auroc,1.0,1.0,1.0,lgbm,embed_linear,linear
154,sens,1.0,1.0,1.0,lgbm,embed_linear,linear
155,spec,1.0,1.0,1.0,lgbm,embed_linear,linear
156,ppv,1.0,1.0,1.0,lgbm,embed_linear,linear
157,npv,1.0,1.0,1.0,lgbm,embed_linear,linear
158,f1,1.0,1.0,1.0,lgbm,embed_linear,linear
159,bal-acc,1.0,1.0,1.0,lgbm,embed_linear,linear
160,acc,1.0,1.0,0.992,lr,none,none
161,auroc,1.0,1.0,1.0,lr,none,none
162,sens,1.0,1.0,0.9916666666666666,lr,none,none
163,spec,1.0,1.0,0.9833333333333332,lr,none,none
164,ppv,1.0,1.0,0.9857142857142858,lr,none,none
165,npv,1.0,1.0,1.0,lr,none,none
166,f1,1.0,1.0,0.9919484702093397,lr,none,none
167,bal-acc,1.0,1.0,0.9916666666666666,lr,none,none
168,acc,1.0,1.0,0.992,lr,assoc,none
169,auroc,1.0,1.0,1.0,lr,assoc,none
170,sens,1.0,1.0,0.9916666666666666,lr,assoc,none
171,spec,1.0,1.0,0.9833333333333332,lr,assoc,none
172,ppv,1.0,1.0,0.9857142857142858,lr,assoc,none
173,npv,1.0,1.0,1.0,lr,assoc,none
174,f1,1.0,1.0,0.9919484702093397,lr,assoc,none
175,bal-acc,1.0,1.0,0.9916666666666666,lr,assoc,none
176,acc,1.0,0.9920634920634921,0.992,lr,pred,none
177,auroc,1.0,1.0,1.0,lr,pred,none
178,sens,1.0,0.9918032786885246,0.9916666666666668,lr,pred,none
179,spec,1.0,0.9836065573770492,0.9833333333333334,lr,pred,none
180,ppv,1.0,0.9848484848484849,0.9851851851851852,lr,pred,none
181,npv,1.0,1.0,1.0,lr,pred,none
182,f1,1.0,0.9920509747019115,0.9919710959454034,lr,pred,none
183,bal-acc,1.0,0.9918032786885246,0.9916666666666668,lr,pred,none
184,acc,1.0,1.0,1.0,lr,embed_lgbm,lgbm
185,auroc,1.0,1.0,1.0,lr,embed_lgbm,lgbm
186,sens,1.0,1.0,1.0,lr,embed_lgbm,lgbm
187,spec,1.0,1.0,1.0,lr,embed_lgbm,lgbm
188,ppv,1.0,1.0,1.0,lr,embed_lgbm,lgbm
189,npv,1.0,1.0,1.0,lr,embed_lgbm,lgbm
190,f1,1.0,1.0,1.0,lr,embed_lgbm,lgbm
191,bal-acc,1.0,1.0,1.0,lr,embed_lgbm,lgbm
192,acc,1.0,1.0,0.9840784313725489,lr,embed_linear,linear
193,auroc,1.0,1.0,1.0,lr,embed_linear,linear
194,sens,1.0,1.0,0.9835,lr,embed_linear,linear
195,spec,1.0,1.0,0.967,lr,embed_linear,linear
196,ppv,1.0,1.0,0.9719029374201789,lr,embed_linear,linear
197,npv,1.0,1.0,1.0,lr,embed_linear,linear
198,f1,1.0,1.0,0.9839511790994271,lr,embed_linear,linear
199,bal-acc,1.0,1.0,0.9835,lr,embed_linear,linear
200,acc,1.0,1.0,1.0,rf,none,none
201,auroc,1.0,1.0,1.0,rf,none,none
202,sens,1.0,1.0,1.0,rf,none,none
203,spec,1.0,1.0,1.0,rf,none,none
204,ppv,1.0,1.0,1.0,rf,none,none
205,npv,1.0,1.0,1.0,rf,none,none
206,f1,1.0,1.0,1.0,rf,none,none
207,bal-acc,1.0,1.0,1.0,rf,none,none
208,acc,1.0,1.0,1.0,rf,assoc,none
209,auroc,1.0,1.0,1.0,rf,assoc,none
210,sens,1.0,1.0,1.0,rf,assoc,none
211,spec,1.0,1.0,1.0,rf,assoc,none
