,metric,trainset,holdout,5-fold,model,selection,embed_selector
121,auroc,0.7527994791666667,0.5602915338062081,0.5637933333333334,knn,embed_lgbm,lgbm
122,sens,0.6817708333333333,0.5481226003774322,0.4983846153846153,knn,embed_lgbm,lgbm
123,spec,0.6916666666666667,0.5371900826446281,0.43,knn,embed_lgbm,lgbm
124,ppv,0.6991869918699187,0.5590551181102362,0.5110816386678456,knn,embed_lgbm,lgbm
125,npv,0.664,0.5371900826446281,0.484842284739983,knn,embed_lgbm,lgbm
126,f1,0.6814049922757948,0.5481226003774322,0.4953210250589931,knn,embed_lgbm,lgbm
127,bal-acc,0.6817708333333333,0.5481226003774322,0.4983846153846153,knn,embed_lgbm,lgbm
128,acc,1.0,0.5524193548387096,0.5121632653061224,knn,embed_linear,linear
129,auroc,1.0,0.5422658944491442,0.5298823076923078,knn,embed_linear,linear
130,sens,1.0,0.5528405023752196,0.5102307692307692,knn,embed_linear,linear
131,spec,1.0,0.5702479338842975,0.438,knn,embed_linear,linear
132,ppv,1.0,0.5666666666666667,0.5175276336566659,knn,embed_linear,linear
133,npv,1.0,0.5390625,0.5072749809305873,knn,embed_linear,linear
134,f1,1.0,0.5524120774596362,0.5069686697933371,knn,embed_linear,linear
135,bal-acc,1.0,0.5528405023752196,0.5102307692307692,knn,embed_linear,linear
136,acc,0.6814516129032258,0.5483870967741935,0.49575510204081635,knn,wrap,none
137,auroc,0.75185546875,0.5576885533936358,0.5757646153846154,knn,wrap,none
138,sens,0.6815104166666667,0.5479273768464892,0.4942179487179487,knn,wrap,none
139,spec,0.6833333333333333,0.5289256198347108,0.4216666666666667,knn,wrap,none
140,ppv,0.696,0.5581395348837209,0.5078632478632479,knn,wrap,none
141,npv,0.6666666666666666,0.5378151260504201,0.4790528110557724,knn,wrap,none
142,f1,0.6813220774573432,0.5479166666666666,0.49067847553272265,knn,wrap,none
143,bal-acc,0.6815104166666667,0.5479273768464892,0.4942179487179487,knn,wrap,none
144,acc,0.967741935483871,0.7217741935483871,0.7620408163265305,lgbm,none,none
145,auroc,0.9938802083333333,0.8496778811739442,0.8486994871794872,lgbm,none,none
146,sens,0.9671875,0.7222945272336825,0.7613974358974358,lgbm,none,none
147,spec,0.95,0.743801652892562,0.7363333333333333,lgbm,none,none
148,ppv,0.9545454545454546,0.7416666666666667,0.7646871008939973,lgbm,none,none
149,npv,0.9827586206896551,0.703125,0.7660831921701486,lgbm,none,none
150,f1,0.9676662320730117,0.7217696697722062,0.7608809477030725,lgbm,none,none
151,bal-acc,0.9671875,0.7222945272336825,0.7613974358974358,lgbm,none,none
152,acc,0.7782258064516129,0.75,0.7378775510204081,lgbm,assoc,none
153,auroc,0.90771484375,0.875252163727468,0.870761794871795,lgbm,assoc,none
154,sens,0.7721354166666667,0.7447777705472767,0.734423076923077,lgbm,assoc,none
155,spec,0.5833333333333334,0.5289256198347108,0.5549999999999999,lgbm,assoc,none
156,ppv,0.7109826589595376,0.6815642458100558,0.6858918232305328,lgbm,assoc,none
157,npv,0.9333333333333333,0.927536231884058,0.8645353915090757,lgbm,assoc,none
158,f1,0.7676122327285118,0.7355349157206743,0.7256477065424857,lgbm,assoc,none
159,bal-acc,0.7721354166666667,0.7447777705472767,0.734423076923077,lgbm,assoc,none
160,acc,0.9556451612903226,0.717741935483871,0.7379591836734694,lgbm,pred,none
161,auroc,0.9891276041666667,0.8419340144465413,0.8318282051282051,lgbm,pred,none
162,sens,0.9557291666666667,0.7177718487668381,0.7372051282051283,lgbm,pred,none
163,spec,0.9583333333333334,0.71900826446281,0.7113333333333333,lgbm,pred,none
164,ppv,0.9606299212598425,0.728,0.7366319102891993,lgbm,pred,none
165,npv,0.9504132231404959,0.7073170731707317,0.7546723646723646,lgbm,pred,none
166,f1,0.9556097957855342,0.7176684881602915,0.7353763581051717,lgbm,pred,none
167,bal-acc,0.9557291666666667,0.7177718487668381,0.7372051282051283,lgbm,pred,none
168,acc,1.0,0.7298387096774194,0.7499591836734693,lgbm,embed_lgbm,lgbm
169,auroc,1.0,0.8339949241881955,0.8571117948717948,lgbm,embed_lgbm,lgbm
170,sens,1.0,0.7297780959198282,0.7496923076923077,lgbm,embed_lgbm,lgbm
171,spec,1.0,0.7272727272727273,0.736,lgbm,embed_lgbm,lgbm
172,ppv,1.0,0.7380952380952381,0.7521202934996037,lgbm,embed_lgbm,lgbm
173,npv,1.0,0.7213114754098361,0.7535962185962186,lgbm,embed_lgbm,lgbm
174,f1,1.0,0.7297288505017974,0.7491251511920515,lgbm,embed_lgbm,lgbm
175,bal-acc,1.0,0.7297780959198282,0.7496923076923077,lgbm,embed_lgbm,lgbm
176,acc,0.9112903225806451,0.7298387096774194,0.7302040816326529,lgbm,embed_linear,linear
177,auroc,0.9747395833333333,0.8487017635192294,0.8470902564102565,lgbm,embed_linear,linear
178,sens,0.9098958333333333,0.7295828723888853,0.7282179487179488,lgbm,embed_linear,linear
179,spec,0.8666666666666667,0.71900826446281,0.6216666666666667,lgbm,embed_linear,linear
180,ppv,0.8840579710144928,0.734375,0.703874675565443,lgbm,embed_linear,linear
181,npv,0.9454545454545454,0.725,0.7759398496240602,lgbm,embed_linear,linear
182,f1,0.9108205295848316,0.7296233016027989,0.7240922325989304,lgbm,embed_linear,linear
183,bal-acc,0.9098958333333333,0.7295828723888853,0.7282179487179488,lgbm,embed_linear,linear
184,acc,0.7580645161290323,0.7459677419354839,0.7418775510204082,lgbm,wrap,none
185,auroc,0.8869140624999999,0.7798203943515325,0.7259943589743589,lgbm,wrap,none
186,sens,0.75,0.7396694214876033,0.7365,lgbm,wrap,none
187,spec,0.5,0.4793388429752066,0.48100000000000004,lgbm,wrap,none
188,ppv,0.6808510638297872,0.6684210526315789,0.6702559037442759,lgbm,wrap,none
189,npv,1.0,1.0,0.9833333333333332,lgbm,wrap,none
190,f1,0.7383966244725738,0.7246532611952134,0.7181006370438899,lgbm,wrap,none
191,bal-acc,0.75,0.7396694214876033,0.7365,lgbm,wrap,none
192,acc,0.782258064516129,0.7540322580645161,0.7055510204081632,lr,none,none
193,auroc,0.877734375,0.875447387258411,0.8285097435897436,lr,none,none
194,sens,0.7796875,0.7530096961020368,0.7042051282051283,lr,none,none
195,spec,0.7,0.7107438016528925,0.6533333333333333,lr,none,none
196,ppv,0.7534246575342466,0.7426470588235294,0.6947244326554671,lr,none,none
197,npv,0.8235294117647058,0.7678571428571429,0.720347261434218,lr,none,none
198,f1,0.7798382323929769,0.7531291306973025,0.7039926900904462,lr,none,none
199,bal-acc,0.7796875,0.7530096961020368,0.7042051282051283,lr,none,none
200,acc,0.7782258064516129,0.7540322580645161,0.7095510204081632,lr,assoc,none
201,auroc,0.8805989583333333,0.8768139519750114,0.8354353846153847,lr,assoc,none
202,sens,0.77578125,0.7530096961020368,0.7083717948717949,lr,assoc,none
203,spec,0.7,0.7107438016528925,0.6616666666666666,lr,assoc,none
204,ppv,0.7517241379310344,0.7426470588235294,0.6996505410298515,lr,assoc,none
205,npv,0.8155339805825242,0.7678571428571429,0.7229446640316206,lr,assoc,none
206,f1,0.775949013617175,0.7531291306973025,0.7082380421618852,lr,assoc,none
207,bal-acc,0.77578125,0.7530096961020368,0.7083717948717949,lr,assoc,none
208,acc,0.75,0.7459677419354839,0.7500408163265305,lr,pred,none
209,auroc,0.8268229166666666,0.8682241166135225,0.8295430769230769,lr,pred,none
210,sens,0.7416666666666667,0.7396694214876033,0.7475769230769231,lr,pred,none
211,spec,0.48333333333333334,0.4793388429752066,0.613,lr,pred,none
212,ppv,0.6736842105263158,0.6684210526315789,0.7097728436438114,lr,pred,none
213,npv,1.0,1.0,0.8294315333789019,lr,pred,none
214,f1,0.7283584198996538,0.7246532611952134,0.7426060539327908,lr,pred,none
215,bal-acc,0.7416666666666667,0.7396694214876033,0.7475769230769231,lr,pred,none
216,acc,0.782258064516129,0.7540322580645161,0.7094693877551019,lr,embed_lgbm,lgbm
217,auroc,0.8745442708333333,0.8772043990368973,0.8279651282051284,lr,embed_lgbm,lgbm
218,sens,0.7794270833333333,0.7524240255092081,0.7083589743589744,lr,embed_lgbm,lgbm
219,spec,0.6916666666666667,0.6859504132231405,0.6533333333333334,lr,embed_lgbm,lgbm
220,ppv,0.75,0.7323943661971831,0.6990384615384615,lr,embed_lgbm,lgbm
221,npv,0.83,0.7830188679245284,0.7285728125242192,lr,embed_lgbm,lgbm
222,f1,0.7794466403162055,0.7522558668915711,0.7073724824506116,lr,embed_lgbm,lgbm
223,bal-acc,0.7794270833333333,0.7524240255092081,0.7083589743589744,lr,embed_lgbm,lgbm
224,acc,0.7782258064516129,0.7540322580645161,0.705469387755102,lr,embed_linear,linear
225,auroc,0.8802734375,0.8776599206090975,0.8347820512820514,lr,embed_linear,linear
226,sens,0.77578125,0.7530096961020368,0.7042051282051283,lr,embed_linear,linear
227,spec,0.7,0.7107438016528925,0.6533333333333332,lr,embed_linear,linear
228,ppv,0.7517241379310344,0.7426470588235294,0.6951531865324969,lr,embed_linear,linear
229,npv,0.8155339805825242,0.7678571428571429,0.7194814605684172,lr,embed_linear,linear
230,f1,0.775949013617175,0.7531291306973025,0.7039125827338827,lr,embed_linear,linear
231,bal-acc,0.77578125,0.7530096961020368,0.7042051282051283,lr,embed_linear,linear
232,acc,0.7580645161290323,0.7379032258064516,0.6973877551020408,lr,wrap,none
233,auroc,0.7819010416666666,0.7834320296739767,0.7159958974358973,lr,wrap,none
234,sens,0.75078125,0.7327715233942864,0.6953589743589743,lr,wrap,none
235,spec,0.525,0.5206611570247934,0.5633333333333332,lr,wrap,none
236,ppv,0.6868131868131868,0.6741573033707865,0.6654075525992035,lr,wrap,none
237,npv,0.9545454545454546,0.9,0.7829084073820916,lr,wrap,none
238,f1,0.7419354838709677,0.7232855548879924,0.688281954233407,lr,wrap,none
239,bal-acc,0.75078125,0.7327715233942864,0.6953589743589743,lr,wrap,none
240,acc,0.8588709677419355,0.7540322580645161,0.7297959183673469,rf,none,none
241,auroc,0.9578125,0.8575518969219756,0.848885641025641,rf,none,none
242,sens,0.8557291666666667,0.752228801978265,0.7277179487179487,rf,none,none
243,spec,0.7583333333333333,0.6776859504132231,0.6126666666666667,rf,none,none
244,ppv,0.8079470198675497,0.7291666666666666,0.6991357540926506,rf,none,none
245,npv,0.9381443298969072,0.7884615384615384,0.7875441480940202,rf,none,none
246,f1,0.8566308243727598,0.7518983189831898,0.7239141471397545,rf,none,none
247,bal-acc,0.8557291666666667,0.752228801978265,0.7277179487179487,rf,none,none
248,acc,0.842741935483871,0.7580645161290323,0.7177959183673469,rf,assoc,none
249,auroc,0.928125,0.8714778421292381,0.8290620512820513,rf,assoc,none
250,sens,0.8395833333333333,0.7567514804451096,0.715871794871795,rf,assoc,none
251,spec,0.7416666666666667,0.7024793388429752,0.6286666666666667,rf,assoc,none
252,ppv,0.7947019867549668,0.7410071942446043,0.6965912980234449,rf,assoc,none
253,npv,0.9175257731958762,0.7798165137614679,0.7537409700722394,rf,assoc,none
254,f1,0.8402457757296466,0.7567832625040862,0.7140141765549004,rf,assoc,none
255,bal-acc,0.8395833333333333,0.7567514804451096,0.715871794871795,rf,assoc,none
256,acc,0.8911290322580645,0.782258064516129,0.7216326530612245,rf,pred,none
257,auroc,0.9736328125,0.8595041322314049,0.8400835897435897,rf,pred,none
258,sens,0.8893229166666667,0.7807639747510899,0.720551282051282,rf,pred,none
259,spec,0.8333333333333334,0.71900826446281,0.6783333333333333,rf,pred,none
260,ppv,0.8581560283687943,0.7588652482269503,0.715076923076923,rf,pred,none
261,npv,0.9345794392523364,0.8130841121495327,0.7338421052631579,rf,pred,none
262,f1,0.8903427607552855,0.7808326787117046,0.7199235905778801,rf,pred,none
263,bal-acc,0.8893229166666667,0.7807639747510899,0.720551282051282,rf,pred,none
264,acc,0.842741935483871,0.7580645161290323,0.7218775510204081,rf,embed_lgbm,lgbm
265,auroc,0.9380859375,0.8651005401184356,0.8387676923076924,rf,embed_lgbm,lgbm
266,sens,0.8393229166666667,0.7571419275069955,0.7211794871794871,rf,embed_lgbm,lgbm
267,spec,0.7333333333333333,0.71900826446281,0.6706666666666666,rf,embed_lgbm,lgbm
268,ppv,0.7908496732026143,0.7481481481481481,0.7162584541894886,rf,embed_lgbm,lgbm
269,npv,0.9263157894736842,0.7699115044247787,0.7415126050420169,rf,embed_lgbm,lgbm
270,f1,0.839907307787801,0.7572910550009786,0.7187827622985046,rf,embed_lgbm,lgbm
271,bal-acc,0.8393229166666667,0.7571419275069955,0.7211794871794871,rf,embed_lgbm,lgbm
272,acc,0.8467741935483871,0.7620967741935484,0.6896326530612245,rf,embed_linear,linear
273,auroc,0.9388671875000001,0.8579423439838616,0.8291302564102564,rf,embed_linear,linear
274,sens,0.8447916666666666,0.7618598295047829,0.6883461538461538,rf,embed_linear,linear
275,spec,0.7833333333333333,0.7520661157024794,0.645,rf,embed_linear,linear
276,ppv,0.8169014084507042,0.765625,0.6827763041556144,rf,embed_linear,linear
277,npv,0.8867924528301887,0.7583333333333333,0.7004347826086956,rf,embed_linear,linear
278,f1,0.8455588331694526,0.7619070864860467,0.6879895163937717,rf,embed_linear,linear
279,bal-acc,0.8447916666666666,0.7618598295047829,0.6883461538461538,rf,embed_linear,linear
280,acc,0.7620967741935484,0.7459677419354839,0.7338775510204082,rf,wrap,none
281,auroc,0.8487630208333334,0.7626732608837119,0.7448682051282052,rf,wrap,none
282,sens,0.7544270833333333,0.7396694214876033,0.7288076923076924,rf,wrap,none
283,spec,0.5166666666666667,0.4793388429752066,0.48100000000000004,rf,wrap,none
284,ppv,0.6864864864864865,0.6684210526315789,0.6668582203465926,rf,wrap,none
285,npv,0.9841269841269841,1.0,0.9566666666666667,rf,wrap,none
286,f1,0.744548612929695,0.7246532611952134,0.7106458754907677,rf,wrap,none
287,bal-acc,0.7544270833333333,0.7396694214876033,0.7288076923076924,rf,wrap,none
288,acc,0.7580645161290323,0.6653225806451613,0.7050612244897959,sgd,none,none
289,auroc,0.7580729166666667,0.6658098522808615,0.7045128205128205,sgd,none,none
290,sens,0.7580729166666667,0.6658098522808615,0.7045128205128205,sgd,none,none
291,spec,0.7583333333333333,0.6859504132231405,0.6693333333333333,sgd,none,none
292,ppv,0.7698412698412699,0.6833333333333333,0.7022645502645501,sgd,none,none
293,npv,0.7459016393442623,0.6484375,0.7096126482213438,sgd,none,none
294,f1,0.7579228216307672,0.6653171390013495,0.7041407042255254,sgd,none,none
295,bal-acc,0.7580729166666667,0.6658098522808615,0.7045128205128205,sgd,none,none
296,acc,0.75,0.6774193548387096,0.7053061224489795,sgd,assoc,none
297,auroc,0.7776041666666668,0.729940782195614,0.7619323076923077,sgd,assoc,none
298,sens,0.75,0.6780113229647946,0.7051538461538461,sgd,assoc,none
299,spec,0.75,0.7024793388429752,0.678,sgd,assoc,none
300,ppv,0.7619047619047619,0.6974789915966386,0.7048454405275993,sgd,assoc,none
301,npv,0.7377049180327869,0.6589147286821705,0.7098249576510446,sgd,assoc,none
302,f1,0.7498535823517928,0.6773983739837399,0.7044351083105287,sgd,assoc,none
303,bal-acc,0.75,0.6780113229647946,0.7051538461538461,sgd,assoc,none
304,acc,0.7741935483870968,0.75,0.7297142857142856,sgd,pred,none
305,auroc,0.8250651041666666,0.8289841868939937,0.7812194871794872,sgd,pred,none
306,sens,0.7716145833333333,0.7486822411661352,0.7300000000000001,sgd,pred,none
307,spec,0.6916666666666667,0.6942148760330579,0.744,sgd,pred,none
308,ppv,0.7465753424657534,0.7338129496402878,0.7457389277389277,sgd,pred,none
309,npv,0.8137254901960784,0.7706422018348624,0.7193346184050832,sgd,pred,none
310,f1,0.7716840928519761,0.7486760379208892,0.7287421955199627,sgd,pred,none
311,bal-acc,0.7716145833333333,0.7486822411661352,0.7300000000000001,sgd,pred,none
312,acc,0.7419354838709677,0.7137096774193549,0.7133061224489797,sgd,embed_lgbm,lgbm
313,auroc,0.7762369791666668,0.762901021669812,0.7743523076923077,sgd,embed_lgbm,lgbm
314,sens,0.7419270833333333,0.7140300644237652,0.7141538461538461,sgd,embed_lgbm,lgbm
315,spec,0.7416666666666667,0.7272727272727273,0.704,sgd,embed_lgbm,lgbm
316,ppv,0.753968253968254,0.7295081967213115,0.7295970695970695,sgd,embed_lgbm,lgbm
317,npv,0.7295081967213115,0.6984126984126984,0.7065950998859545,sgd,embed_lgbm,lgbm
318,f1,0.7417843430728184,0.7137050225192267,0.7115851357588978,sgd,embed_lgbm,lgbm
319,bal-acc,0.7419270833333333,0.7140300644237652,0.7141538461538461,sgd,embed_lgbm,lgbm
320,acc,0.7540322580645161,0.6895161290322581,0.693061224489796,sgd,embed_linear,linear
321,auroc,0.7570638020833333,0.689822346586842,0.6926666666666668,sgd,embed_linear,linear
322,sens,0.75390625,0.6898223465868419,0.6926666666666668,sgd,embed_linear,linear
323,spec,0.75,0.7024793388429752,0.6693333333333334,sgd,embed_linear,linear
324,ppv,0.7637795275590551,0.7049180327868853,0.6941371194744508,sgd,embed_linear,linear
325,npv,0.743801652892562,0.6746031746031746,0.6952380952380952,sgd,embed_linear,linear
326,f1,0.7538361402652347,0.6895110807602881,0.6922578223870017,sgd,embed_linear,linear
327,bal-acc,0.75390625,0.6898223465868419,0.6926666666666668,sgd,embed_linear,linear
328,acc,0.6895161290322581,0.6209677419354839,0.6246530612244897,sgd,wrap,none
329,auroc,0.7161783854166667,0.6806468406325242,0.6954784615384615,sgd,wrap,none
330,sens,0.6895833333333333,0.620745753888202,0.6258974358974358,sgd,wrap,none
331,spec,0.6916666666666667,0.6115702479338843,0.6373333333333333,sgd,wrap,none
332,ppv,0.704,0.6299212598425197,0.6415595998204694,sgd,wrap,none
333,npv,0.6747967479674797,0.6115702479338843,0.6146400975336508,sgd,wrap,none
334,f1,0.6893898729647522,0.620745753888202,0.623358582592566,sgd,wrap,none
335,bal-acc,0.6895833333333333,0.620745753888202,0.6258974358974358,sgd,wrap,none
